74,no
248,no
275,no
984,no
1689,yes
84,no
27,no
130,no
489,no
41,no
159,no
276,no
196,no
81,no
865,no
149,no
281,no
122,no
361,no
944,no
319,no
35,no
143,no
22,no
90,no
505,no
17,no
404,no
238,no
71,no
309,no
408,no
157,no
280,no
374,no
365,no
177,no
238,no
31,no
425,no
77,no
223,no
239,no
116,no
308,no
137,no
162,no
134,no
175,no
125,no
211,no
180,no
67,no
196,no
342,no
156,no
813,yes
178,no
142,no
194,no
132,no
110,no
109,no
94,no
31,no
220,no
489,no
180,no
314,no
203,no
328,no
207,no
193,no
177,no
528,no
183,no
238,no
61,no
70,no
541,yes
41,no
93,no
149,no
35,no
262,no
151,no
135,no
221,no
604,no
86,no
65,no
380,no
11,no
184,no
405,no
20,no
202,no
235,no
75,no
134,no
255,no
462,no
80,no
56,no
418,no
139,no
96,no
39,no
231,no
66,no
204,no
159,no
129,no
200,no
187,no
166,no
144,no
323,no
194,no
82,no
521,no
269,no
285,no
1119,yes
294,no
106,no
158,no
152,no
12,no
187,no
268,no
193,no
95,no
60,no
206,no
155,no
216,no
103,no
107,no
219,no
147,no
190,no
339,no
198,no
141,no
255,no
1120,yes
369,no
226,no
215,no
306,no
249,no
143,no
162,no
81,no
124,no
124,no
33,no
393,no
784,no
87,no
108,no
207,no
278,no
196,no
149,no
154,no
287,no
229,no
21,no
191,no
147,no
93,no
665,no
131,no
160,no
74,no
60,no
97,no
82,no
475,no
111,no
140,no
110,no
64,no
149,no
156,no
63,no
362,no
712,no
338,no
102,no
446,no
249,no
176,no
1007,no
266,no
172,no
175,no
211,no
237,no
500,no
186,no
96,no
98,no
364,no
477,no
319,no
789,no
513,yes
280,no
170,no
365,no
63,no
159,no
177,no
108,no
194,no
366,no
213,no
166,no
141,no
168,no
468,no
180,no
195,no
352,no
91,no
93,no
288,no
218,no
289,no
130,no
208,no
177,no
442,no
101,no
166,no
756,yes
342,no
189,no
108,no
178,no
238,no
226,no
136,no
14,no
250,no
161,no
269,no
491,no
44,no
26,no
22,no
293,no
989,no
147,no
1170,no
807,no
347,no
58,no
534,no
155,no
159,no
343,no
152,no
461,no
389,no
90,no
314,no
28,no
30,no
103,no
32,no
252,no
20,no
369,no
116,no
302,no
31,no
190,no
149,no
210,no
180,no
234,no
92,no
2087,yes
102,no
193,no
245,no
190,no
223,no
42,no
206,no
242,no
66,no
173,no
477,no
77,no
219,no
205,no
376,no
453,no
151,no
767,no
200,no
298,no
305,no
627,no
242,no
287,no
184,no
119,no
403,no
626,no
12,no
266,no
23,no
154,no
10,no
301,no
240,no
312,no
224,no
202,no
144,no
263,no
543,no
257,no
237,no
23,no
209,no
1178,yes
442,no
1120,yes
186,no
318,no
617,no
226,no
275,no
81,no
74,no
285,no
261,no
151,no
422,no
159,no
102,no
78,no
15,no
352,no
345,no
230,no
296,no
185,no
181,no
133,no
335,no
139,no
163,no
956,no
166,no
95,no
71,no
191,no
459,no
100,no
233,no
255,no
128,no
56,no
4,no
43,no
210,no
21,no
67,no
219,no
169,no
248,no
223,no
92,no
112,no
205,no
155,no
105,no
112,no
383,no
193,no
207,no
132,no
10,no
985,yes
249,no
122,no
300,no
672,no
390,no
116,no
21,no
192,no
8,no
13,no
369,no
393,no
246,no
330,no
91,no
84,no
277,no
399,no
89,no
297,no
111,no
170,no
141,no
886,no
49,no
89,no
341,no
461,no
515,no
123,no
179,no
102,no
272,no
17,no
291,no
209,no
1187,no
89,no
123,no
200,no
104,no
117,no
37,no
51,no
627,no
466,no
101,no
303,no
283,no
826,no
598,no
120,no
185,no
220,no
423,no
337,no
99,no
27,no
160,no
201,no
166,no
182,no
271,no
103,no
379,no
287,no
732,no
126,no
172,no
43,no
109,no
191,no
117,no
64,no
260,no
207,no
128,no
180,no
144,no
110,no
203,no
85,no
211,no
94,no
122,no
175,no
132,no
130,no
208,no
346,no
205,no
218,no
62,no
93,no
85,no
97,no
252,no
286,no
241,no
283,no
380,no
584,no
371,no
274,no
71,no
357,no
617,yes
215,no
131,no
188,no
383,no
483,yes
847,no
57,no
306,no
147,no
244,no
59,no
24,no
85,no
70,no
21,no
659,no
327,no
267,no
296,no
307,no
120,no
390,no
83,no
772,yes
143,no
198,no
100,no
929,yes
21,no
254,no
166,no
93,no
217,no
134,no
375,no
352,no
45,no
93,no
165,no
266,no
237,no
410,no
157,no
72,no
171,no
70,no
710,yes
131,no
498,no
514,no
127,no
162,no
198,no
705,no
239,no
117,no
155,no
18,no
386,no
138,no
341,no
339,no
232,no
208,no
44,no
75,no
485,no
576,no
280,no
480,no
86,no
121,no
93,no
238,no
399,no
93,no
106,no
123,no
92,no
219,no
2462,no
114,no
1132,yes
249,no
210,no
187,no
172,no
122,no
207,no
136,no
117,no
393,no
107,no
25,no
136,no
384,no
38,no
164,no
825,no
331,no
479,no
229,no
258,no
490,no
308,no
137,no
545,no
109,no
257,no
213,no
115,no
646,no
202,no
106,no
95,no
64,no
653,yes
186,no
205,no
122,no
377,no
322,no
208,no
46,no
211,no
156,no
471,no
206,no
544,no
143,no
200,no
71,no
324,no
164,no
137,no
87,no
91,no
280,no
230,no
63,no
135,no
261,no
215,no
125,no
391,no
107,no
108,no
145,no
142,no
106,no
134,no
190,no
241,no
180,no
654,yes
189,no
70,no
1087,no
62,no
323,no
111,no
197,no
224,no
557,no
150,no
388,no
194,no
57,no
209,no
188,no
342,no
84,no
530,no
97,no
365,no
285,no
352,no
316,no
79,no
331,no
126,no
76,no
1692,yes
24,no
73,no
253,no
622,no
133,no
178,no
404,no
275,no
109,no
134,no
225,no
129,no
93,no
20,no
247,no
129,no
324,no
2016,yes
1054,no
163,no
279,no
251,no
113,no
193,no
125,no
282,no
344,no
665,yes
67,no
167,no
395,no
137,no
118,no
231,no
128,no
174,no
195,no
412,no
127,no
79,no
13,no
61,no
286,no
274,no
409,no
325,no
144,no
1713,no
241,no
338,no
182,no
346,no
204,no
296,no
551,no
663,no
338,no
153,no
188,no
305,no
1080,no
1461,no
116,no
129,no
98,no
262,no
147,no
150,no
282,no
332,no
94,no
455,no
49,no
181,no
345,no
154,no
294,no
750,no
202,no
191,no
106,no
214,no
128,no
70,no
279,no
400,no
231,no
175,no
70,no
179,no
107,no
142,no
119,no
180,no
135,no
213,no
136,no
44,no
229,no
184,no
32,no
73,no
126,no
83,no
379,no
26,no
169,no
179,no
280,no
89,no
210,no
393,no
128,no
161,no
1178,no
182,no
178,no
177,no
191,no
245,no
255,no
488,no
211,no
226,no
460,no
432,no
136,no
176,no
162,no
237,no
134,no
44,no
47,no
483,no
116,no
182,no
122,no
232,no
51,no
260,no
214,no
407,no
389,no
31,no
145,no
115,no
878,no
268,no
277,no
101,no
119,no
185,no
162,no
18,no
317,no
71,no
43,no
298,no
86,no
255,no
83,no
194,no
268,no
97,no
263,no
338,no
180,no
322,no
64,no
71,no
284,no
166,no
210,no
160,no
77,no
328,no
164,no
154,no
155,no
153,no
111,no
91,no
213,no
257,no
315,no
102,no
35,no
83,no
834,no
244,no
143,no
277,no
1534,no
291,no
163,no
149,no
33,no
144,no
146,no
40,no
79,no
112,no
147,no
836,no
290,no
148,no
289,no
345,no
1002,no
181,no
460,yes
129,no
76,no
111,no
98,no
221,no
150,no
399,no
139,no
115,no
149,no
327,no
92,no
111,no
192,no
88,no
592,no
105,no
62,no
114,no
59,no
144,no
346,no
57,no
396,no
286,no
59,no
38,no
252,no
566,no
167,no
127,no
71,no
120,no
409,no
117,no
177,no
757,yes
145,no
124,no
36,no
94,no
189,no
24,no
33,no
185,no
122,no
225,no
165,no
186,no
405,no
172,no
207,no
325,no
57,no
102,no
164,no
288,no
154,no
102,no
136,no
53,no
744,yes
202,no
113,no
130,no
523,no
231,no
217,no
151,no
293,no
281,no
363,no
86,no
1147,no
486,no
49,no
170,no
539,no
66,no
820,no
125,no
398,no
112,no
64,no
255,no
95,no
140,no
788,no
239,no
194,no
165,no
306,no
63,no
501,no
832,no
214,no
283,no
101,no
77,no
290,no
388,no
1111,yes
1495,no
322,no
480,no
146,no
393,no
744,no
593,no
215,no
379,no
315,no
162,no
493,no
225,no
208,no
80,no
39,no
132,no
101,no
188,no
386,no
457,no
891,no
53,no
326,no
507,no
1083,no
123,no
1266,no
171,no
160,no
178,no
156,no
200,no
154,no
163,no
391,no
470,no
268,no
793,no
219,no
460,no
246,no
194,no
413,no
574,no
256,no
88,no
146,no
596,no
170,no
139,no
577,no
177,no
335,no
262,no
115,no
136,no
289,no
529,no
247,no
72,no
166,no
320,no
307,no
220,no
241,no
241,no
198,no
98,no
391,no
126,no
55,no
86,no
166,no
66,no
155,no
311,no
63,no
236,no
92,no
253,no
65,no
41,no
163,no
10,no
221,no
484,no
467,no
241,no
248,no
198,no
212,no
115,no
58,no
456,no
145,no
300,no
264,no
184,no
177,no
65,no
299,no
93,no
22,no
170,no
89,no
166,no
128,no
197,no
395,no
220,no
298,no
123,no
334,no
73,no
186,no
78,no
13,no
51,no
303,no
159,no
103,no
95,no
46,no
84,no
344,no
157,no
162,no
249,no
24,no
185,no
212,no
195,no
143,no
68,no
274,no
152,no
325,no
249,no
111,no
81,no
181,no
92,no
85,no
141,no
182,no
530,no
160,no
176,no
134,no
514,no
181,no
504,yes
160,no
267,no
907,no
200,no
139,no
147,no
153,no
109,no
97,no
164,no
70,no
71,no
723,no
518,no
147,no
101,no
142,no
1346,yes
520,no
611,no
66,no
135,no
276,no
449,no
98,no
105,no
382,no
213,no
116,no
249,no
50,no
138,no
375,no
49,no
178,no
169,no
1386,no
155,no
120,no
203,no
244,no
428,no
53,no
360,no
215,no
500,no
207,no
568,yes
270,no
154,no
272,no
229,no
108,no
210,no
383,no
3366,no
259,no
1000,yes
618,yes
237,no
106,no
351,no
218,no
198,no
284,no
190,no
295,no
106,no
93,no
174,no
124,no
62,no
2231,yes
217,no
343,no
227,no
248,no
180,no
117,no
205,no
370,no
427,no
289,no
170,no
705,no
198,no
247,no
226,no
213,no
174,no
166,no
373,no
259,no
340,no
392,no
245,no
136,no
148,no
137,no
456,no
107,no
44,no
118,no
135,no
276,no
150,no
118,no
38,no
232,no
1167,no
39,no
325,no
311,no
147,no
125,no
98,no
93,no
83,no
67,no
77,no
191,no
144,no
20,no
27,no
174,no
260,no
94,no
122,no
334,no
609,no
202,no
262,no
302,no
121,no
202,no
806,no
31,no
21,no
334,no
156,no
92,no
128,no
766,no
162,no
255,no
137,no
189,no
110,no
395,yes
135,no
102,no
705,no
192,no
188,no
139,no
131,no
65,no
266,no
76,no
1015,yes
122,no
60,no
111,no
683,yes
100,no
82,no
470,yes
149,no
106,no
127,no
320,no
145,no
129,no
730,no
36,no
521,no
95,no
120,no
349,no
768,no
277,no
289,no
473,no
133,no
129,no
386,no
1001,yes
76,no
214,no
355,no
194,no
845,yes
208,no
173,no
113,no
109,no
853,no
518,no
124,no
452,no
203,no
813,no
81,no
93,no
119,no
295,no
296,no
916,no
60,no
443,no
225,no
262,no
431,no
358,no
565,no
753,yes
103,no
708,no
265,no
255,no
434,no
59,no
305,no
155,no
805,no
242,no
19,no
93,no
211,no
31,no
213,no
104,no
342,no
172,no
160,no
535,no
514,no
276,no
176,no
20,no
161,no
473,no
245,no
144,no
123,no
93,no
188,no
332,no
178,no
318,no
94,no
139,no
152,no
188,no
94,no
54,no
29,no
271,no
95,no
227,no
190,no
60,no
162,no
296,no
125,no
78,no
67,no
93,no
119,no
3,no
297,no
179,no
342,no
420,no
378,no
190,no
354,no
190,no
131,no
367,no
394,no
91,no
280,no
768,no
184,no
43,no
108,no
195,no
109,no
226,no
299,no
192,no
141,no
87,no
169,no
119,no
101,no
210,no
129,no
481,no
215,no
142,no
411,no
93,no
65,no
531,no
34,no
788,no
431,no
851,no
315,no
214,no
92,no
73,no
181,no
159,no
58,no
1052,no
165,no
309,no
163,no
210,no
165,no
331,no
230,no
584,no
134,no
185,no
295,no
86,no
151,no
69,no
15,no
437,no
139,no
267,no
259,no
165,no
566,no
175,no
198,no
220,no
168,no
247,no
291,no
322,no
194,no
379,no
151,no
166,no
64,no
232,no
647,no
322,no
337,no
133,no
50,no
87,no
771,no
205,no
76,no
318,no
109,no
304,no
209,no
271,no
1093,no
326,no
389,no
273,no
264,no
1106,no
195,no
69,no
214,no
87,no
122,no
945,yes
288,no
50,no
816,no
284,no
116,no
72,no
232,no
262,no
190,no
1721,yes
351,no
166,no
104,no
163,no
492,no
152,no
109,no
384,no
1032,no
128,no
65,no
194,no
360,no
96,no
20,no
323,no
332,no
735,no
151,no
158,no
73,no
407,no
438,no
174,no
175,no
313,no
137,no
22,no
328,no
93,no
97,no
219,no
455,no
103,no
133,no
77,no
211,no
72,no
942,yes
89,no
108,no
101,no
305,no
387,no
146,no
160,no
70,no
162,no
117,no
381,no
109,no
476,yes
178,no
260,no
231,no
188,no
145,no
163,no
27,no
282,no
73,no
48,no
220,no
606,no
82,no
451,no
202,no
832,yes
168,no
230,no
69,no
200,no
170,no
142,no
283,no
421,no
278,no
179,no
238,no
110,no
138,no
218,no
158,no
105,no
106,no
217,no
132,no
824,no
243,no
488,no
148,no
159,no
124,no
452,no
114,no
92,no
125,no
145,no
1328,yes
686,no
80,no
265,no
300,no
203,no
71,no
534,no
243,no
230,no
127,no
1125,yes
136,no
158,no
267,no
257,no
110,no
477,no
456,no
1321,yes
298,no
96,no
483,no
213,no
51,no
44,no
164,no
166,no
220,no
178,no
452,no
858,yes
87,no
97,no
122,no
629,yes
116,no
120,no
122,no
262,no
179,no
35,no
156,no
201,no
159,no
68,no
75,no
191,no
461,no
188,no
117,no
546,no
171,no
351,no
429,no
249,no
568,no
299,no
282,no
211,no
77,no
283,no
263,no
189,no
91,no
32,no
139,no
347,no
58,no
152,no
869,no
339,no
267,no
34,no
153,no
28,no
216,no
199,no
139,no
322,no
189,no
197,no
224,no
160,no
180,no
191,no
833,no
485,no
57,no
247,no
89,no
849,no
260,no
181,no
125,no
225,no
829,no
749,no
166,no
407,no
182,no
152,no
438,no
387,no
100,no
413,no
191,no
109,no
345,no
1028,yes
566,no
38,no
214,no
248,no
246,no
170,no
136,no
98,no
225,no
230,no
364,no
784,no
93,no
57,no
160,no
210,no
222,no
265,no
21,no
157,no
143,no
230,no
117,no
161,no
350,no
155,no
162,no
565,no
44,no
337,no
416,no
102,no
129,no
977,no
138,no
70,no
71,no
251,no
75,no
110,no
230,no
48,no
369,no
136,no
22,no
174,no
378,no
80,no
144,no
380,no
108,no
927,yes
389,no
192,no
273,no
48,no
8,no
90,no
221,no
217,no
762,no
302,no
411,no
179,no
245,no
746,no
673,no
220,no
232,no
106,no
115,no
485,no
274,no
106,no
107,no
1044,no
354,no
55,no
180,no
95,no
392,no
331,no
123,no
148,no
74,no
267,no
374,no
295,no
77,no
149,no
668,no
95,no
229,no
286,no
242,no
335,no
140,no
159,no
343,no
85,no
295,no
360,no
183,no
726,no
158,no
514,no
382,no
142,no
301,no
153,no
264,no
161,no
150,no
49,no
326,no
183,no
634,no
339,no
125,no
232,no
312,no
423,no
191,no
248,no
146,no
125,no
234,no
17,no
546,no
554,no
162,no
436,no
302,no
349,no
174,no
180,no
902,no
137,no
282,no
126,no
554,no
21,no
246,no
141,no
427,no
97,no
402,no
252,no
360,no
852,no
241,no
133,no
98,no
574,no
274,no
154,no
122,no
166,no
167,no
91,no
133,no
594,no
86,no
166,no
302,no
303,no
636,no
341,no
483,no
234,no
211,no
738,no
482,no
238,no
370,no
76,no
225,no
256,no
567,no
147,no
135,no
582,no
270,no
52,no
260,no
254,no
1118,no
76,no
79,no
837,no
208,no
245,no
187,no
1423,yes
271,no
166,no
256,no
173,no
367,no
227,no
276,no
349,no
856,no
278,no
143,no
249,no
37,no
260,no
323,no
187,no
364,no
211,no
266,no
806,no
159,no
318,no
104,no
747,no
95,no
176,no
179,no
319,no
114,no
170,no
311,no
362,no
86,no
90,no
44,no
1013,no
76,no
90,no
155,no
468,no
226,no
349,no
646,yes
148,no
517,no
243,no
391,no
204,no
236,no
112,no
125,no
360,no
312,no
366,no
70,no
230,no
135,no
12,no
65,no
420,no
259,no
192,no
189,no
263,no
415,no
746,yes
260,no
71,no
735,no
183,no
75,no
87,no
62,no
139,no
150,no
244,no
367,no
325,no
183,no
552,no
121,no
27,no
157,no
203,no
104,no
153,no
182,no
55,no
644,no
305,no
140,no
180,no
173,no
374,no
240,no
558,no
1088,no
219,no
41,no
436,no
463,no
265,no
234,no
113,no
200,no
158,no
34,no
160,no
504,no
206,no
36,no
139,no
303,no
109,no
90,no
134,no
257,no
241,no
94,no
171,no
178,no
285,no
326,no
451,no
347,no
116,no
1074,yes
191,no
77,no
1036,no
303,no
80,no
322,no
111,no
750,no
695,yes
435,no
397,no
95,no
208,no
163,no
168,no
161,no
1000,no
112,no
599,no
30,no
165,no
55,no
231,no
191,no
127,no
75,no
106,no
202,no
1257,yes
221,no
285,no
106,no
93,no
71,no
290,no
1165,no
164,no
207,no
295,no
187,no
106,no
219,no
236,no
139,no
651,yes
124,no
145,no
120,no
734,yes
291,no
101,no
417,no
191,no
131,no
97,no
221,no
229,no
104,no
122,no
72,no
186,no
23,no
402,no
37,no
68,no
182,no
587,no
348,no
51,no
176,no
144,no
297,no
203,no
57,no
334,no
217,no
74,no
464,no
738,no
126,no
452,no
203,no
230,no
187,no
920,yes
136,no
1244,no
80,no
431,no
500,yes
301,no
115,no
30,no
133,no
270,no
218,no
355,no
215,no
299,no
160,no
172,no
49,no
117,no
155,no
477,no
99,no
188,no
200,no
187,no
236,no
50,no
104,no
51,no
51,no
140,no
221,no
98,no
253,no
71,no
127,no
74,no
126,no
122,no
173,no
918,no
544,no
309,no
138,no
73,no
71,no
193,no
198,no
243,no
57,no
49,no
105,no
719,no
98,no
196,no
243,no
344,no
135,no
597,no
168,no
43,no
525,no
122,no
152,no
111,no
133,no
504,no
192,no
164,no
51,no
178,no
99,no
224,no
236,no
815,no
282,no
134,no
318,no
118,no
911,yes
238,no
225,no
490,no
89,no
199,no
644,no
286,no
76,no
176,no
422,no
22,no
71,no
465,no
83,no
973,no
56,no
190,no
323,no
113,no
228,no
110,no
84,no
59,no
294,no
21,no
210,no
144,no
251,no
444,no
237,no
399,no
132,no
334,no
387,no
344,no
279,no
484,no
95,no
461,no
30,no
561,no
468,no
920,yes
388,no
100,no
1224,yes
589,no
160,no
438,no
69,no
964,no
384,no
103,no
52,no
205,no
486,no
1156,yes
73,no
523,no
157,no
186,no
73,no
544,no
194,no
420,no
584,no
192,no
155,no
1231,no
619,no
298,no
515,no
21,no
404,no
241,no
302,no
440,no
172,no
319,no
1051,no
276,no
213,no
194,no
276,no
19,no
226,no
546,no
419,no
1867,yes
156,no
184,no
548,no
760,no
244,no
328,no
171,no
284,no
1263,yes
92,no
17,no
422,no
17,no
301,no
267,no
475,no
770,no
487,no
126,no
114,no
136,no
196,no
129,no
257,no
365,no
697,yes
192,no
244,no
